,caseid,task,user,end_timestamp,start_timestamp,role,ac_index,rl_index
2614,Case260,Turning & Milling Q.C.,ID4618,2012-01-27 14:21:00,2012-01-27 13:50:00,Role 3,22,8
2615,Case260,Turning & Milling Q.C.,ID4618,2012-01-27 14:37:00,2012-01-27 14:22:00,Role 3,22,8
2616,Case260,Turning & Milling,ID4794,2012-01-29 01:00:00,2012-01-28 19:00:00,Role 1,21,1
2617,Case260,Turning & Milling,ID4794,2012-01-29 13:52:00,2012-01-28 20:00:00,Role 1,21,1
2618,Case260,Turning & Milling,ID4932,2012-01-29 18:22:00,2012-01-29 05:17:00,Role 1,21,1
2619,Case260,Turning & Milling,ID4529,2012-01-29 22:45:00,2012-01-29 18:44:00,Role 1,21,1
2620,Case260,Turning & Milling,ID4429,2012-01-30 02:57:00,2012-01-29 23:19:00,Role 1,21,1
2621,Case260,Turning & Milling,ID4794,2012-01-30 13:39:00,2012-01-30 02:59:00,Role 1,21,1
2622,Case260,Turning & Milling Q.C.,ID4618,2012-01-30 17:29:00,2012-01-30 13:58:00,Role 3,22,8
2623,Case260,Turning & Milling,ID4529,2012-01-30 22:49:00,2012-01-30 14:04:00,Role 1,21,1
2624,Case260,Turning & Milling,ID4429,2012-01-31 06:28:00,2012-01-30 23:03:00,Role 1,21,1
2625,Case260,Turning & Milling,ID4794,2012-01-31 13:44:00,2012-01-31 06:34:00,Role 1,21,1
2626,Case260,Turning & Milling,ID4529,2012-01-31 16:29:00,2012-01-31 14:08:00,Role 1,21,1
2627,Case260,Turning & Milling Q.C.,ID4618,2012-01-31 18:43:00,2012-01-31 14:48:00,Role 3,22,8
2628,Case260,Turning & Milling Q.C.,ID4618,2012-02-02 13:52:00,2012-02-02 13:51:00,Role 3,22,8
2629,Case260,Laser Marking,ID0998,2012-02-06 17:20:00,2012-02-06 16:39:00,Role 7,8,12
2630,Case260,Turning & Milling Q.C.,ID4618,2012-02-13 16:55:00,2012-02-13 15:09:00,Role 3,22,8
2631,Case260,Laser Marking,ID4882,2012-02-14 00:43:00,2012-02-14 00:30:00,Role 7,8,12
2632,Case260,Flat Grinding,ID4882,2012-02-15 08:15:00,2012-02-15 07:00:00,Role 7,5,12
2633,Case260,Lapping,ID4882,2012-02-15 08:15:00,2012-02-15 07:00:00,Role 7,7,12
2634,Case260,Lapping,ID4882,2012-02-15 08:15:00,2012-02-15 07:00:00,Role 7,7,12
2635,Case260,Laser Marking,ID4445,2012-02-15 16:13:00,2012-02-15 14:38:00,Role 2,8,7
2636,Case260,Flat Grinding,ID0998,2012-02-15 16:08:00,2012-02-15 15:40:00,Role 7,5,12
2637,Case260,Flat Grinding,ID0998,2012-02-15 23:01:00,2012-02-15 16:09:00,Role 7,5,12
2638,Case260,Round Grinding,ID4445,2012-02-15 18:37:00,2012-02-15 17:50:00,Role 2,15,7
2639,Case260,Lapping,ID4882,2012-02-15 19:56:00,2012-02-15 18:41:00,Role 7,7,12
2640,Case260,Round Grinding,ID4445,2012-02-16 00:47:00,2012-02-15 18:43:00,Role 2,15,7
2641,Case260,Lapping,ID4882,2012-02-15 23:08:00,2012-02-15 20:16:00,Role 7,7,12
2642,Case260,Round Grinding,ID0420,2012-02-16 07:08:00,2012-02-16 03:18:00,Role 2,15,7
2643,Case260,Round Grinding,ID4445,2012-02-17 01:01:00,2012-02-16 13:57:00,Role 2,15,7
2644,Case260,Flat Grinding,ID0998,2012-02-16 17:40:00,2012-02-16 15:12:00,Role 7,5,12
2645,Case260,Lapping,ID4882,2012-02-16 19:14:00,2012-02-16 16:15:00,Role 7,7,12
2646,Case260,Round Grinding,ID0420,2012-02-17 13:42:00,2012-02-17 03:15:00,Role 2,15,7
2647,Case260,Round Grinding,ID4445,2012-02-19 05:16:00,2012-02-19 05:10:00,Role 2,15,7
2648,Case260,Final Inspection Q.C.,ID4618,2012-02-21 23:34:00,2012-02-21 23:13:00,Role 3,3,8
2649,Case260,Final Inspection Q.C.,ID4618,2012-02-22 00:59:00,2012-02-21 23:32:00,Role 3,3,8
2650,Case260,Final Inspection Q.C.,ID4618,2012-02-22 22:41:00,2012-02-22 14:46:00,Role 3,3,8
2651,Case260,Packing,ID4820,2012-02-23 08:00:00,2012-02-23 07:00:00,Role 5,12,10
2652,Case260,Fix,ID4219,2012-03-14 00:11:00,2012-03-13 23:08:00,Role 1,4,1
2653,Case260,Fix,ID4219,2012-03-14 01:47:00,2012-03-14 00:11:00,Role 1,4,1
2654,Case260,Packing,ID4820,2012-03-14 08:00:00,2012-03-14 07:00:00,Role 5,12,10
2655,Case260,Turning & Milling Q.C.,ID4618,2012-03-14 18:08:00,2012-03-14 17:36:00,Role 3,22,8
2656,Case260,Final Inspection Q.C.,ID4618,2012-03-14 20:18:00,2012-03-14 19:03:00,Role 3,3,8
2657,Case261,Turning & Milling,ID0997,2012-02-07 09:05:00,2012-02-07 03:38:00,Role 1,21,1
2658,Case261,Turning & Milling,ID0997,2012-02-07 13:43:00,2012-02-07 09:05:00,Role 1,21,1
2659,Case261,Turning & Milling Q.C.,ID4618,2012-02-07 14:14:00,2012-02-07 13:50:00,Role 3,22,8
2660,Case261,Turning & Milling,ID4219,2012-02-07 19:39:00,2012-02-07 15:16:00,Role 1,21,1
2661,Case261,Turning & Milling Q.C.,ID4618,2012-02-07 20:41:00,2012-02-07 20:20:00,Role 3,22,8
2662,Case261,Flat Grinding,ID4882,2012-02-08 08:15:00,2012-02-08 07:00:00,Role 7,5,12
2663,Case261,Laser Marking,ID0998,2012-02-08 17:59:00,2012-02-08 17:21:00,Role 7,8,12
2664,Case261,Flat Grinding,ID4882,2012-02-08 20:58:00,2012-02-08 20:21:00,Role 7,5,12
2665,Case261,Packing,ID4820,2012-02-14 08:00:00,2012-02-14 07:00:00,Role 5,12,10
2666,Case261,Final Inspection Q.C.,ID4618,2012-02-14 15:11:00,2012-02-14 15:10:00,Role 3,3,8
2667,Case262,Turning & Milling,ID4167,2012-02-07 06:37:00,2012-02-07 01:27:00,Role 1,21,1
2668,Case262,Turning & Milling,ID4529,2012-02-07 08:00:00,2012-02-07 06:54:00,Role 1,21,1
2669,Case262,Turning & Milling,ID4529,2012-02-07 13:30:00,2012-02-07 08:00:00,Role 1,21,1
2670,Case262,Turning & Milling Q.C.,ID4618,2012-02-07 15:18:00,2012-02-07 14:04:00,Role 3,22,8
2671,Case262,Turning & Milling Q.C.,ID4618,2012-02-07 17:08:00,2012-02-07 17:05:00,Role 3,22,8
2672,Case262,Laser Marking,ID0998,2012-02-07 18:03:00,2012-02-07 17:13:00,Role 7,8,12
2673,Case262,Flat Grinding,ID0998,2012-02-07 18:25:00,2012-02-07 18:04:00,Role 7,5,12
2674,Case262,Flat Grinding,ID4882,2012-02-07 19:18:00,2012-02-07 18:25:00,Role 7,5,12
2675,Case262,Flat Grinding,ID4882,2012-02-07 19:33:00,2012-02-07 19:19:00,Role 7,5,12
2676,Case262,Lapping,ID0998,2012-02-07 20:39:00,2012-02-07 19:23:00,Role 7,7,12
2677,Case262,Lapping,ID0998,2012-02-07 22:18:00,2012-02-07 20:40:00,Role 7,7,12
2678,Case262,Round Grinding,ID4528,2012-02-07 23:09:00,2012-02-07 20:41:00,Role 2,15,7
2679,Case262,Round Grinding,ID4872,2012-02-08 05:23:00,2012-02-07 23:09:00,Role 2,15,7
2680,Case262,Final Inspection Q.C.,ID4618,2012-02-08 21:46:00,2012-02-08 19:44:00,Role 3,3,8
2681,Case262,Packing,ID4491,2012-02-09 08:00:00,2012-02-09 07:00:00,Role 5,12,10
2682,Case262,Final Inspection Q.C.,ID4618,2012-02-09 21:09:00,2012-02-09 21:08:00,Role 3,3,8
2683,Case263,Turning & Milling,ID4219,2012-01-02 18:00:00,2012-01-02 16:00:00,Role 1,21,1
2684,Case263,Turning & Milling,ID4219,2012-01-04 00:58:00,2012-01-03 18:52:00,Role 1,21,1
2685,Case263,Turning & Milling,ID4219,2012-01-04 16:18:00,2012-01-04 13:59:00,Role 1,21,1
2686,Case263,Turning & Milling Q.C.,ID4287,2012-01-04 17:00:00,2012-01-04 16:00:00,Role 3,22,8
2687,Case263,Turning & Milling,ID4219,2012-01-04 18:00:00,2012-01-04 16:21:00,Role 1,21,1
2688,Case263,Turning & Milling,ID4219,2012-01-04 23:21:00,2012-01-04 18:00:00,Role 1,21,1
2689,Case263,Turning & Milling,ID4219,2012-01-05 14:06:00,2012-01-05 13:48:00,Role 1,21,1
2690,Case263,Turning & Milling,ID0997,2012-01-05 17:45:00,2012-01-05 15:30:00,Role 1,21,1
2691,Case263,Turning & Milling Q.C.,ID4287,2012-01-05 18:30:00,2012-01-05 17:30:00,Role 3,22,8
2692,Case263,Flat Grinding,ID0998,2012-01-05 19:27:00,2012-01-05 18:46:00,Role 7,5,12
2693,Case263,Nitration Q.C.,ID4287,2012-01-16 22:00:00,2012-01-16 20:20:00,Role 3,11,8
2694,Case263,Laser Marking,ID0998,2012-01-17 19:11:00,2012-01-17 18:58:00,Role 7,8,12
2695,Case263,Lapping,ID0998,2012-01-17 20:27:00,2012-01-17 19:47:00,Role 7,7,12
2696,Case263,Round Grinding,ID4872,2012-01-18 16:11:00,2012-01-18 15:09:00,Role 2,15,7
2697,Case263,Round Grinding,ID4287,2012-01-18 17:15:00,2012-01-18 16:00:00,Role 3,15,8
2698,Case263,Final Inspection Q.C.,ID4287,2012-01-18 16:00:00,2012-01-18 16:00:00,Role 3,3,8
2699,Case263,Final Inspection Q.C.,ID4287,2012-01-18 19:50:00,2012-01-18 16:00:00,Role 3,3,8
2700,Case263,Round Grinding,ID4872,2012-01-18 22:45:00,2012-01-18 16:12:00,Role 2,15,7
2701,Case263,Final Inspection Q.C.,ID4287,2012-01-19 22:36:00,2012-01-19 17:57:00,Role 3,3,8
2702,Case263,Final Inspection Q.C.,ID4287,2012-01-22 14:57:00,2012-01-22 14:26:00,Role 3,3,8
2703,Case263,Packing,ID4291,2012-01-23 08:00:00,2012-01-23 07:00:00,Role 5,12,10
2704,Case263,Packing,ID4291,2012-01-23 08:00:00,2012-01-23 07:00:00,Role 5,12,10
2705,Case264,Turning & Milling,ID4718,2012-03-26 23:28:00,2012-03-26 16:38:00,Role 1,21,1
2706,Case264,Turning & Milling,ID4718,2012-03-27 00:01:00,2012-03-26 23:28:00,Role 1,21,1
2707,Case264,Turning & Milling,ID4529,2012-03-27 01:52:00,2012-03-26 23:42:00,Role 1,21,1
2708,Case264,Turning & Milling,ID4794,2012-03-27 14:34:00,2012-03-27 04:21:00,Role 1,21,1
2709,Case264,Turning & Milling Q.C.,ID4618,2012-03-27 15:26:00,2012-03-27 15:09:00,Role 3,22,8
2710,Case264,Turning & Milling,ID4167,2012-03-27 23:56:00,2012-03-27 16:04:00,Role 1,21,1
2711,Case264,Turning & Milling,ID4429,2012-03-28 02:30:00,2012-03-28 01:36:00,Role 1,21,1
2712,Case264,Turning & Milling,ID4794,2012-03-28 14:42:00,2012-03-28 04:09:00,Role 1,21,1
2713,Case264,Turning & Milling,ID4718,2012-03-28 15:27:00,2012-03-28 15:00:00,Role 1,21,1
2714,Case264,Turning & Milling Q.C.,ID4618,2012-03-28 15:31:00,2012-03-28 15:05:00,Role 3,22,8
2715,Case264,Turning & Milling Q.C.,ID4618,2012-03-28 15:48:00,2012-03-28 15:41:00,Role 3,22,8
2716,Case264,Turning & Milling,ID4167,2012-03-28 20:05:00,2012-03-28 15:50:00,Role 1,21,1
2717,Case264,Laser Marking,ID0998,2012-03-28 18:39:00,2012-03-28 16:20:00,Role 7,8,12
2718,Case264,Turning & Milling Q.C.,ID4618,2012-03-29 20:43:00,2012-03-29 20:24:00,Role 3,22,8
2719,Case265,Turning,ID0997,2012-01-04 22:59:00,2012-01-04 17:52:00,Role 1,20,1
2720,Case265,Turning,ID0997,2012-01-05 15:26:00,2012-01-05 14:34:00,Role 1,20,1
2721,Case265,Turning & Milling,ID0997,2012-01-09 17:29:00,2012-01-09 14:04:00,Role 1,21,1
2722,Case265,Turning & Milling,ID0997,2012-01-09 17:49:00,2012-01-09 16:49:00,Role 1,21,1
2723,Case265,Turning & Milling,ID0997,2012-01-09 18:21:00,2012-01-09 17:27:00,Role 1,21,1
2724,Case265,Turning & Milling Q.C.,ID4618,2012-01-09 19:50:00,2012-01-09 18:35:00,Role 3,22,8
2725,Case265,Laser Marking,ID0998,2012-01-16 15:28:00,2012-01-16 15:12:00,Role 7,8,12
2726,Case265,Lapping,ID0998,2012-01-16 16:37:00,2012-01-16 15:28:00,Role 7,7,12
2727,Case265,Round Grinding,ID4872,2012-01-16 21:54:00,2012-01-16 20:37:00,Role 2,15,7
2728,Case265,Round Grinding,ID4872,2012-01-16 22:53:00,2012-01-16 21:54:00,Role 2,15,7
2729,Case265,Round Grinding,ID4872,2012-01-17 14:18:00,2012-01-17 13:50:00,Role 2,15,7
2730,Case265,Round Grinding,ID4872,2012-01-17 18:10:00,2012-01-17 14:22:00,Role 2,15,7
2731,Case265,Final Inspection Q.C.,ID4618,2012-01-18 01:03:00,2012-01-17 20:00:00,Role 3,3,8
2732,Case265,Final Inspection Q.C.,ID4618,2012-01-18 23:07:00,2012-01-18 17:20:00,Role 3,3,8
2733,Case265,Packing,ID4291,2012-01-19 08:00:00,2012-01-19 07:00:00,Role 5,12,10
2734,Case265,Final Inspection Q.C.,ID4618,2012-01-19 19:01:00,2012-01-19 17:46:00,Role 3,3,8
2735,Case266,Turning & Milling Q.C.,ID4163,2012-01-04 15:40:00,2012-01-04 14:00:00,Role 3,22,8
2736,Case266,Turning & Milling,ID4429,2012-01-04 23:09:00,2012-01-04 21:15:00,Role 1,21,1
2737,Case266,Turning & Milling,ID4932,2012-01-05 13:45:00,2012-01-05 02:54:00,Role 1,21,1
2738,Case266,Turning & Milling,ID4429,2012-01-05 21:17:00,2012-01-05 14:06:00,Role 1,21,1
2739,Case266,Turning & Milling Q.C.,ID4163,2012-01-05 23:10:00,2012-01-05 21:00:00,Role 3,22,8
2740,Case266,Turning & Milling,ID4429,2012-01-06 00:37:00,2012-01-05 21:22:00,Role 1,21,1
2741,Case266,Turning & Milling Q.C.,ID4287,2012-01-06 00:35:00,2012-01-06 00:00:00,Role 3,22,8
2742,Case266,Turning & Milling,ID4932,2012-01-06 03:50:00,2012-01-06 02:51:00,Role 1,21,1
2743,Case266,Turning & Milling,ID4932,2012-01-06 13:41:00,2012-01-06 03:51:00,Role 1,21,1
2744,Case266,Turning & Milling,ID4429,2012-01-06 19:39:00,2012-01-06 14:21:00,Role 1,21,1
2745,Case266,Turning & Milling,ID4529,2012-01-07 14:00:00,2012-01-06 20:00:00,Role 1,21,1
2746,Case266,Turning & Milling,ID4529,2012-01-08 06:30:00,2012-01-07 14:00:00,Role 1,21,1
2747,Case266,Turning & Milling,ID4641,2012-01-08 13:35:00,2012-01-08 06:36:00,Role 1,21,1
2748,Case266,Turning & Milling,ID4932,2012-01-08 15:39:00,2012-01-08 14:06:00,Role 1,21,1
2749,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 19:50:00,2012-01-08 16:00:00,Role 3,22,8
2750,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 20:40:00,2012-01-08 20:20:00,Role 3,22,8
2751,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 21:00:00,2012-01-08 20:40:00,Role 3,22,8
2752,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 21:20:00,2012-01-08 21:00:00,Role 3,22,8
2753,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 21:40:00,2012-01-08 21:20:00,Role 3,22,8
2754,Case266,Turning & Milling Q.C.,ID4163,2012-01-08 22:00:00,2012-01-08 21:40:00,Role 3,22,8
2755,Case266,Turning & Milling,ID4429,2012-01-09 18:35:00,2012-01-09 02:42:00,Role 1,21,1
2756,Case266,Laser Marking,ID4445,2012-01-09 06:17:00,2012-01-09 04:14:00,Role 2,8,7
2757,Case266,Lapping,ID0998,2012-02-01 00:02:00,2012-01-31 19:08:00,Role 7,7,12
2758,Case266,Lapping,ID0998,2012-02-02 00:07:00,2012-02-01 20:52:00,Role 7,7,12
2759,Case266,Lapping,ID4882,2012-02-02 00:19:00,2012-02-01 23:04:00,Role 7,7,12
2760,Case266,Round Grinding,ID4385,2012-02-03 06:35:00,2012-02-03 04:09:00,Role 2,15,7
2761,Case266,Round Grinding,ID4385,2012-02-03 13:56:00,2012-02-03 06:36:00,Role 2,15,7
2762,Case266,Round Grinding,ID4355,2012-02-03 16:51:00,2012-02-03 14:04:00,Role 2,15,7
2763,Case266,Lapping,ID0998,2012-02-03 20:00:00,2012-02-03 16:36:00,Role 7,7,12
2764,Case266,Lapping,ID4882,2012-02-05 08:15:00,2012-02-05 07:00:00,Role 7,7,12
2765,Case266,Final Inspection Q.C.,ID4163,2012-02-05 23:10:00,2012-02-05 21:00:00,Role 3,3,8
2766,Case266,Final Inspection Q.C.,ID4163,2012-02-06 15:40:00,2012-02-06 14:00:00,Role 3,3,8
2767,Case266,Final Inspection Q.C.,ID4163,2012-02-06 18:00:00,2012-02-06 16:00:00,Role 3,3,8
2768,Case266,Lapping,ID0998,2012-02-08 16:57:00,2012-02-08 16:28:00,Role 7,7,12
2769,Case266,Round Grinding,ID4445,2012-02-10 05:29:00,2012-02-10 03:01:00,Role 2,15,7
2770,Case266,Round Grinding,ID4445,2012-02-10 13:52:00,2012-02-10 05:29:00,Role 2,15,7
2771,Case266,Round Grinding,ID0420,2012-02-10 19:45:00,2012-02-10 13:50:00,Role 2,15,7
2772,Case266,Lapping,ID4882,2012-02-10 19:30:00,2012-02-10 16:43:00,Role 7,7,12
2773,Case266,Turning & Milling Q.C.,ID4163,2012-02-10 19:45:00,2012-02-10 19:00:00,Role 3,22,8
2774,Case266,Round Grinding,ID4385,2012-02-13 02:48:00,2012-02-13 00:22:00,Role 2,15,7
2775,Case266,Lapping,ID4882,2012-02-13 01:57:00,2012-02-13 00:42:00,Role 7,7,12
2776,Case266,Round Grinding,ID0420,2012-02-13 13:50:00,2012-02-13 03:00:00,Role 2,15,7
2777,Case266,Turning & Milling Q.C.,ID0420,2012-02-13 03:08:00,2012-02-13 03:03:00,Role 2,22,7
2778,Case266,Round Grinding,ID4445,2012-02-13 22:47:00,2012-02-13 13:54:00,Role 2,15,7
2779,Case266,Final Inspection Q.C.,ID4163,2012-02-13 19:50:00,2012-02-13 19:20:00,Role 3,3,8
2780,Case266,Final Inspection Q.C.,ID4163,2012-02-14 15:40:00,2012-02-14 14:00:00,Role 3,3,8
2781,Case266,Final Inspection Q.C.,ID4163,2012-02-14 19:50:00,2012-02-14 16:00:00,Role 3,3,8
2782,Case266,Packing,ID4820,2012-02-15 08:00:00,2012-02-15 07:00:00,Role 5,12,10
2783,Case266,Final Inspection Q.C.,ID4163,2012-02-16 01:03:00,2012-02-15 21:20:00,Role 3,3,8
2784,Case266,Packing,ID4820,2012-02-16 08:00:00,2012-02-16 07:00:00,Role 5,12,10
2785,Case266,Packing,ID4820,2012-02-16 08:00:00,2012-02-16 07:00:00,Role 5,12,10
2786,Case266,Final Inspection Q.C.,ID4163,2012-02-16 15:40:00,2012-02-16 14:15:00,Role 3,3,8
2787,Case266,Final Inspection Q.C.,ID4163,2012-02-16 18:45:00,2012-02-16 16:00:00,Role 3,3,8
2788,Case266,Final Inspection Q.C.,ID4163,2012-02-16 19:59:00,2012-02-16 18:44:00,Role 3,3,8
2789,Case266,Final Inspection Q.C.,ID4163,2012-02-19 21:07:00,2012-02-19 20:20:00,Role 3,3,8
2790,Case266,Packing,ID4820,2012-02-20 08:00:00,2012-02-20 07:00:00,Role 5,12,10
2791,Case266,Final Inspection Q.C.,ID4163,2012-02-22 21:20:00,2012-02-22 20:20:00,Role 3,3,8
2792,Case266,Final Inspection Q.C.,ID4163,2012-02-22 21:50:00,2012-02-22 21:20:00,Role 3,3,8
2793,Case266,Final Inspection Q.C.,ID4163,2012-02-22 22:10:00,2012-02-22 21:50:00,Role 3,3,8
2794,Case266,Final Inspection Q.C.,ID4163,2012-02-22 22:30:00,2012-02-22 22:10:00,Role 3,3,8
2795,Case266,Final Inspection Q.C.,ID4163,2012-02-22 22:50:00,2012-02-22 22:30:00,Role 3,3,8
2796,Case266,Final Inspection Q.C.,ID4163,2012-02-22 23:10:00,2012-02-22 22:50:00,Role 3,3,8
2797,Case266,Grinding Rework,ID4872,2012-03-06 06:47:00,2012-03-06 03:24:00,Role 2,6,7
2798,Case266,Grinding Rework,ID4528,2012-03-06 16:23:00,2012-03-06 14:06:00,Role 2,6,7
2799,Case266,Final Inspection Q.C.,ID4163,2012-03-18 15:40:00,2012-03-18 15:00:00,Role 3,3,8
2800,Case266,Final Inspection Q.C.,ID4163,2012-03-18 18:00:00,2012-03-18 16:00:00,Role 3,3,8
2801,Case266,Grinding Rework,ID4528,2012-03-18 18:56:00,2012-03-18 18:24:00,Role 2,6,7
2802,Case266,Packing,ID4820,2012-03-19 08:00:00,2012-03-19 07:00:00,Role 5,12,10
2803,Case266,Final Inspection Q.C.,ID4163,2012-03-19 15:40:00,2012-03-19 15:00:00,Role 3,3,8
2804,Case266,Packing,ID4820,2012-03-21 08:00:00,2012-03-21 07:00:00,Role 5,12,10
2805,Case266,Turning & Milling Q.C.,ID4163,2012-03-30 09:15:00,2012-03-30 08:00:00,Role 3,22,8
2806,Case267,Turning & Milling,ID4167,2012-01-06 00:58:00,2012-01-05 19:14:00,Role 1,21,1
2807,Case267,Turning & Milling,ID4794,2012-01-06 08:14:00,2012-01-06 03:21:00,Role 1,21,1
2808,Case267,Turning & Milling,ID4794,2012-01-06 13:39:00,2012-01-06 08:15:00,Role 1,21,1
2809,Case267,Turning & Milling,ID4167,2012-01-06 19:52:00,2012-01-06 14:34:00,Role 1,21,1
2810,Case267,Turning & Milling Q.C.,ID4618,2012-01-06 16:44:00,2012-01-06 14:39:00,Role 3,22,8
2811,Case267,Turning & Milling,ID4529,2012-01-07 14:00:00,2012-01-06 20:00:00,Role 1,21,1
2812,Case267,Turning & Milling,ID4529,2012-01-08 06:30:00,2012-01-07 14:00:00,Role 1,21,1
2813,Case267,Turning & Milling,ID4641,2012-01-08 13:43:00,2012-01-08 06:37:00,Role 1,21,1
2814,Case267,Turning & Milling,ID4932,2012-01-08 23:05:00,2012-01-08 14:00:00,Role 1,21,1
2815,Case267,Turning & Milling Q.C.,ID4618,2012-01-08 17:00:00,2012-01-08 14:50:00,Role 3,22,8
2816,Case267,Turning & Milling,ID4794,2012-01-09 00:50:00,2012-01-08 23:00:00,Role 1,21,1
2817,Case267,Turning & Milling,ID4529,2012-01-09 14:00:00,2012-01-09 03:00:00,Role 1,21,1
2818,Case267,Turning & Milling,ID4932,2012-01-10 00:52:00,2012-01-09 13:49:00,Role 1,21,1
2819,Case267,Turning & Milling Q.C.,ID4618,2012-01-09 15:30:00,2012-01-09 15:04:00,Role 3,22,8
2820,Case267,Turning & Milling,ID4529,2012-01-10 13:30:00,2012-01-10 03:30:00,Role 1,21,1
2821,Case267,Turning & Milling,ID4718,2012-01-10 13:55:00,2012-01-10 08:00:00,Role 1,21,1
2822,Case267,Turning & Milling,ID4932,2012-01-10 19:07:00,2012-01-10 14:02:00,Role 1,21,1
2823,Case267,Turning & Milling Q.C.,ID4618,2012-01-10 15:24:00,2012-01-10 14:09:00,Role 3,22,8
2824,Case267,Turning & Milling,ID4932,2012-01-10 20:23:00,2012-01-10 19:08:00,Role 1,21,1
2825,Case267,Turning & Milling,ID4932,2012-01-10 22:58:00,2012-01-10 19:45:00,Role 1,21,1
2826,Case267,Turning & Milling,ID4718,2012-01-11 06:38:00,2012-01-11 00:55:00,Role 1,21,1
2827,Case267,Turning & Milling Q.C.,ID4618,2012-01-11 15:09:00,2012-01-11 13:50:00,Role 3,22,8
2828,Case267,Turning & Milling,ID4167,2012-01-11 23:07:00,2012-01-11 14:42:00,Role 1,21,1
2829,Case267,Turning & Milling,ID4718,2012-01-12 06:42:00,2012-01-11 23:10:00,Role 1,21,1
2830,Case267,Turning & Milling Q.C.,ID4618,2012-01-17 18:12:00,2012-01-17 16:57:00,Role 3,22,8
2831,Case267,Turning & Milling Q.C.,ID4618,2012-01-17 18:35:00,2012-01-17 17:20:00,Role 3,22,8
2832,Case267,Turning & Milling Q.C.,ID4618,2012-01-20 00:00:00,2012-01-19 15:00:00,Role 3,22,8
2833,Case267,Laser Marking,ID4882,2012-02-01 19:51:00,2012-02-01 18:02:00,Role 7,8,12
2834,Case267,Laser Marking,ID4882,2012-02-01 21:02:00,2012-02-01 20:23:00,Role 7,8,12
2835,Case267,Laser Marking,ID4882,2012-02-02 00:59:00,2012-02-02 00:26:00,Role 7,8,12
2836,Case267,Lapping,ID4882,2012-02-02 08:15:00,2012-02-02 07:00:00,Role 7,7,12
2837,Case267,Lapping,ID0998,2012-02-03 00:02:00,2012-02-02 15:23:00,Role 7,7,12
2838,Case267,Laser Marking,ID4882,2012-02-02 22:53:00,2012-02-02 22:22:00,Role 7,8,12
2839,Case267,Lapping,ID4882,2012-02-03 08:15:00,2012-02-03 07:00:00,Role 7,7,12
2840,Case267,Laser Marking,ID4882,2012-02-03 14:40:00,2012-02-03 14:01:00,Role 7,8,12
2841,Case267,Lapping,ID4882,2012-02-03 18:53:00,2012-02-03 16:48:00,Role 7,7,12
2842,Case267,Round Grinding,ID0420,2012-02-05 17:02:00,2012-02-05 16:13:00,Role 2,15,7
2843,Case267,Round Grinding,ID4618,2012-02-06 01:04:00,2012-02-05 18:32:00,Role 3,15,8
2844,Case267,Round Grinding,ID4355,2012-02-06 03:03:00,2012-02-05 23:17:00,Role 2,15,7
2845,Case267,Round Grinding,ID4445,2012-02-06 13:53:00,2012-02-06 03:06:00,Role 2,15,7
2846,Case267,Round Grinding,ID0420,2012-02-06 15:09:00,2012-02-06 13:56:00,Role 2,15,7
2847,Case267,Round Grinding,ID4445,2012-02-19 07:10:00,2012-02-19 05:17:00,Role 2,15,7
2848,Case267,Round Grinding,ID4445,2012-02-19 13:55:00,2012-02-19 07:10:00,Role 2,15,7
2849,Case267,Round Grinding,ID0420,2012-02-19 14:20:00,2012-02-19 13:59:00,Role 2,15,7
2850,Case267,Round Grinding,ID0420,2012-02-19 20:40:00,2012-02-19 16:04:00,Role 2,15,7
2851,Case267,Round Grinding,ID4445,2012-02-20 04:22:00,2012-02-19 21:10:00,Role 2,15,7
2852,Case267,Round Grinding,ID4445,2012-02-20 13:52:00,2012-02-20 02:59:00,Role 2,15,7
2853,Case267,Round Grinding,ID0420,2012-02-20 14:00:00,2012-02-20 04:23:00,Role 2,15,7
2854,Case267,Round Grinding,ID0420,2012-02-20 22:27:00,2012-02-20 14:02:00,Role 2,15,7
2855,Case267,Round Grinding,ID4445,2012-02-21 04:26:00,2012-02-21 03:11:00,Role 2,15,7
2856,Case267,Round Grinding,ID4445,2012-02-21 04:53:00,2012-02-21 03:12:00,Role 2,15,7
2857,Case267,Round Grinding,ID4445,2012-02-21 13:48:00,2012-02-21 04:53:00,Role 2,15,7
2858,Case267,Round Grinding,ID0420,2012-02-21 14:17:00,2012-02-21 13:50:00,Role 2,15,7
2859,Case267,Round Grinding,ID4385,2012-02-21 15:25:00,2012-02-21 14:19:00,Role 2,15,7
2860,Case267,Round Grinding,ID4385,2012-02-21 18:22:00,2012-02-21 15:25:00,Role 2,15,7
2861,Case267,Round Grinding,ID4618,2012-02-23 23:04:00,2012-02-23 19:54:00,Role 3,15,8
2862,Case267,Round Grinding,ID4618,2012-02-24 19:53:00,2012-02-24 14:47:00,Role 3,15,8
2863,Case267,Round Grinding,ID4618,2012-02-26 21:47:00,2012-02-26 19:46:00,Role 3,15,8
2864,Case267,Final Inspection Q.C.,ID4618,2012-02-26 21:48:00,2012-02-26 21:47:00,Role 3,3,8
