,caseid,task,user,start_timestamp,end_timestamp,l1,l2,l3,city1,city2,city3,city4,city5,snap1,snap2,snap3,snap4,snap5
2063,Case237,Packing,ID4291,2012-01-31 07:00:00,2012-01-31 08:00:00,98,48,4,1,5,14,33,98,31,46,58,75,98
2064,Case237,Final Inspection Q.C.,ID4618,2012-01-31 14:00:00,2012-01-31 14:47:00,99,49,13,2,5,14,32,99,28,46,59,73,99
2065,Case237,Final Inspection Q.C.,ID4618,2012-01-31 16:38:00,2012-01-31 18:38:00,102,50,3,1,5,14,31,102,26,49,62,76,102
2066,Case237,Round Grinding,ID4385,2012-02-07 15:01:00,2012-02-07 16:06:00,114,45,3,1,4,12,18,78,21,38,64,74,107
2067,Case237,Round Grinding,ID4385,2012-02-07 16:07:00,2012-02-07 17:45:00,114,45,4,1,4,11,18,77,18,38,64,74,107
2068,Case237,Round Grinding,ID4385,2012-02-07 17:46:00,2012-02-07 20:01:00,114,45,34,1,4,12,19,77,16,38,65,75,107
2069,Case237,Final Inspection Q.C.,ID4618,2012-02-20 00:02:00,2012-02-20 01:01:00,134,90,33,0,6,12,19,45,30,47,63,74,102
2070,Case237,Final Inspection Q.C.,ID4618,2012-02-20 14:18:00,2012-02-20 22:33:00,135,91,22,0,5,13,17,43,30,49,65,75,103
2071,Case237,Final Inspection Q.C.,ID4618,2012-02-20 22:34:00,2012-02-20 22:35:00,135,93,16,0,5,15,18,44,27,50,65,76,104
2072,Case237,Packing,ID4820,2012-02-21 07:00:00,2012-02-21 08:00:00,137,85,38,0,5,15,19,43,30,52,67,78,106
2073,Case237,Grinding Rework,ID4872,2012-03-07 05:30:00,2012-03-07 06:35:00,171,19,3,2,4,10,11,35,27,40,64,89,122
2074,Case237,Grinding Rework,ID4528,2012-03-07 17:30:00,2012-03-07 20:50:00,172,20,1,0,3,6,11,36,25,44,67,83,123
2075,Case238,Turning & Milling,ID4794,2012-01-02 08:00:00,2012-01-02 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,Case238,Turning & Milling,ID4529,2012-01-02 14:00:00,2012-01-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2077,Case238,Turning & Milling,ID4529,2012-01-02 21:00:00,2012-01-02 23:00:00,10,3,0,10,10,10,10,10,10,10,10,10,10
2078,Case238,Turning & Milling,ID4794,2012-01-03 03:00:00,2012-01-03 14:00:00,11,3,0,11,11,11,11,11,11,11,11,11,11
2079,Case238,Turning & Milling,ID4167,2012-01-03 14:34:00,2012-01-03 14:43:00,18,7,1,8,18,18,18,18,16,18,18,18,18
2080,Case238,Turning & Milling,ID4167,2012-01-03 14:35:00,2012-01-03 15:49:00,18,7,1,8,18,18,18,18,16,18,18,18,18
2081,Case238,Turning & Milling Q.C.,ID4618,2012-01-03 14:44:00,2012-01-03 16:11:00,18,7,2,8,18,18,18,18,16,18,18,18,18
2082,Case238,Turning & Milling,ID4167,2012-01-03 17:17:00,2012-01-03 23:07:00,19,8,1,5,19,19,19,19,15,19,19,19,19
2083,Case238,Turning & Milling,ID4794,2012-01-04 03:14:00,2012-01-04 13:32:00,21,8,0,7,21,21,21,21,16,21,21,21,21
2084,Case238,Turning & Milling Q.C.,ID4618,2012-01-04 13:50:00,2012-01-04 14:29:00,24,8,2,1,24,24,24,24,17,24,24,24,24
2085,Case238,Turning & Milling,ID4167,2012-01-04 14:13:00,2012-01-05 01:03:00,25,8,2,4,25,25,25,25,16,25,25,25,25
2086,Case238,Turning & Milling,ID4794,2012-01-05 03:07:00,2012-01-05 03:18:00,29,11,2,8,29,29,29,29,22,29,29,29,29
2087,Case238,Turning & Milling,ID4932,2012-01-05 03:19:00,2012-01-05 13:46:00,29,11,4,8,29,29,29,29,22,29,29,29,29
2088,Case238,Turning & Milling,ID4167,2012-01-05 07:49:00,2012-01-05 18:32:00,30,12,4,7,30,30,30,30,20,30,30,30,30
2089,Case238,Turning & Milling Q.C.,ID4618,2012-01-05 15:00:00,2012-01-05 16:23:00,31,14,5,4,31,31,31,31,20,31,31,31,31
2090,Case238,Turning & Milling Q.C.,ID4618,2012-01-08 23:20:00,2012-01-08 23:52:00,40,22,6,2,25,40,40,40,21,36,40,40,40
2091,Case238,Laser Marking,ID4445,2012-01-18 15:18:00,2012-01-18 18:37:00,75,31,8,3,18,30,55,75,28,48,68,75,75
2092,Case238,Round Grinding,ID4445,2012-01-22 08:59:00,2012-01-22 09:50:00,78,24,0,0,9,22,39,78,7,41,58,71,78
2093,Case238,Round Grinding,ID4445,2012-01-22 09:50:00,2012-01-22 13:53:00,78,24,1,0,9,22,39,78,8,41,58,71,78
2094,Case238,Round Grinding,ID4528,2012-01-22 14:00:00,2012-01-22 14:10:00,78,24,17,0,8,22,39,78,10,41,57,71,78
2095,Case238,Turning & Milling Q.C.,ID4618,2012-01-22 14:06:00,2012-01-22 19:13:00,78,52,1,0,8,22,39,78,10,40,56,71,78
2096,Case238,Round Grinding,ID4385,2012-01-22 16:25:00,2012-01-22 22:58:00,78,24,1,1,8,23,38,78,13,39,57,71,78
2097,Case238,Round Grinding,ID4355,2012-01-22 23:07:00,2012-01-23 01:59:00,79,24,2,2,9,22,38,79,18,36,57,72,79
2098,Case238,Round Grinding,ID4445,2012-01-23 03:00:00,2012-01-23 13:47:00,79,25,17,2,9,22,38,79,18,36,57,72,79
2099,Case238,Round Grinding,ID0420,2012-01-23 14:01:00,2012-01-24 00:26:00,80,25,17,1,9,23,38,80,20,37,57,73,80
2100,Case238,Round Grinding,ID4445,2012-01-24 02:56:00,2012-01-24 04:16:00,82,27,18,2,9,24,38,82,28,39,59,74,82
2101,Case238,Round Grinding,ID0420,2012-02-08 23:40:00,2012-02-09 00:23:00,117,52,36,0,5,11,18,62,20,41,67,77,107
2102,Case238,Round Grinding,ID4445,2012-02-09 03:15:00,2012-02-09 03:20:00,117,52,36,0,5,11,17,62,18,41,67,76,107
2103,Case238,Round Grinding,ID4445,2012-02-09 13:03:00,2012-02-09 13:48:00,118,52,36,1,6,10,17,62,20,43,63,77,108
2104,Case238,Round Grinding,ID0420,2012-02-09 13:51:00,2012-02-09 22:51:00,118,52,36,1,6,8,17,62,20,43,63,77,108
2105,Case238,Round Grinding,ID4355,2012-02-09 23:05:00,2012-02-10 05:30:00,120,53,38,2,7,10,17,60,17,47,61,77,109
2106,Case238,Round Grinding,ID4618,2012-02-16 07:00:00,2012-02-16 08:15:00,127,62,43,0,4,14,15,52,20,46,62,71,104
2107,Case238,Final Inspection Q.C.,ID4618,2012-02-16 16:02:00,2012-02-16 21:04:00,127,79,29,0,3,14,15,48,22,46,59,70,103
2108,Case238,Final Inspection Q.C.,ID4618,2012-02-16 21:12:00,2012-02-16 22:32:00,128,80,20,1,3,12,15,49,28,50,61,71,103
2109,Case238,Packing,ID4820,2012-02-17 07:00:00,2012-02-17 08:00:00,129,77,31,1,3,12,16,47,31,51,62,72,104
2110,Case239,Turning & Milling,ID4794,2012-01-15 05:56:00,2012-01-15 13:38:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2111,Case239,Turning & Milling,ID4429,2012-01-15 16:45:00,2012-01-15 17:34:00,17,5,2,1,6,11,17,17,17,17,17,17,17
2112,Case239,Turning & Milling,ID4529,2012-01-15 17:31:00,2012-01-15 20:39:00,17,5,1,1,6,11,17,17,17,17,17,17,17
2113,Case239,Turning & Milling Q.C.,ID4618,2012-01-15 18:03:00,2012-01-15 18:29:00,18,2,1,1,7,12,18,18,18,18,18,18,18
2114,Case239,Turning & Milling,ID4794,2012-01-16 04:15:00,2012-01-16 09:37:00,23,6,1,2,8,14,23,23,23,23,23,23,23
2115,Case239,Turning & Milling Q.C.,ID4618,2012-01-17 18:28:00,2012-01-17 20:33:00,40,13,2,1,15,24,40,40,26,40,40,40,40
2116,Case239,Nitration Q.C.,ID4618,2012-01-23 21:46:00,2012-01-23 21:49:00,59,1,0,1,14,32,47,59,25,38,59,59,59
2117,Case239,Laser Marking,ID0998,2012-01-25 00:01:00,2012-01-25 00:14:00,63,20,0,1,16,35,49,63,25,41,63,63,63
2118,Case239,Lapping,ID0998,2012-01-25 18:11:00,2012-01-25 19:12:00,65,15,1,1,15,34,46,65,27,40,59,65,65
2119,Case239,Final Inspection Q.C.,ID4618,2012-01-25 21:21:00,2012-01-26 01:02:00,65,20,0,2,15,34,46,65,26,40,59,65,65
2120,Case239,Final Inspection Q.C.,ID4618,2012-01-27 19:00:00,2012-01-27 20:15:00,69,25,1,1,11,31,46,69,20,42,57,69,69
2121,Case239,Packing,ID4820,2012-01-30 07:00:00,2012-01-30 08:00:00,74,28,15,0,6,28,47,74,26,40,51,74,74
2122,Case24,Turning & Milling,ID4932,2012-01-18 03:01:00,2012-01-18 06:24:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2123,Case24,Turning & Milling,ID4932,2012-01-18 06:25:00,2012-01-18 11:03:00,4,1,1,1,2,3,4,4,4,4,4,4,4
2124,Case24,Turning & Milling Q.C.,ID4493,2012-01-18 15:36:00,2012-01-18 19:07:00,19,1,1,6,9,11,16,19,19,19,19,19,19
2125,Case24,Laser Marking,ID4882,2012-01-19 16:32:00,2012-01-19 17:47:00,30,3,0,5,13,17,24,30,25,30,30,30,30
2126,Case24,Round Grinding,ID4109,2012-01-23 23:00:00,2012-01-24 03:00:00,45,11,1,5,14,28,33,45,27,39,45,45,45
2127,Case24,Lapping,ID4872,2012-01-24 01:12:00,2012-01-24 01:13:00,45,5,0,6,14,28,32,45,28,39,45,45,45
2128,Case24,Round Grinding,ID4493,2012-01-27 19:41:00,2012-01-27 20:56:00,56,18,1,2,15,34,39,56,21,42,56,56,56
2129,Case24,Round Grinding,ID4355,2012-02-23 19:27:00,2012-02-23 22:20:00,123,57,38,1,7,14,27,70,28,57,76,85,113
2130,Case24,Lapping,ID0998,2012-02-23 20:26:00,2012-02-23 22:46:00,123,54,9,1,6,14,27,70,29,57,76,85,113
2131,Case24,Lapping,ID4882,2012-02-23 22:17:00,2012-02-23 22:52:00,124,54,5,1,6,14,27,70,28,58,77,86,114
2132,Case24,Lapping,ID0998,2012-02-23 22:17:00,2012-02-23 23:32:00,124,54,6,1,6,14,27,70,28,58,77,86,114
2133,Case24,Round Grinding,ID4355,2012-02-23 22:21:00,2012-02-24 00:42:00,124,57,12,1,6,14,27,70,28,58,77,86,114
2134,Case24,Final Inspection Q.C.,ID4493,2012-02-27 15:52:00,2012-02-27 17:52:00,128,87,2,1,3,12,23,63,29,44,70,90,114
2135,Case24,Final Inspection Q.C.,ID4493,2012-02-28 14:21:00,2012-02-28 16:21:00,132,92,21,2,3,12,22,61,23,42,73,93,118
2136,Case24,Packing,ID4820,2012-02-29 07:00:00,2012-02-29 08:00:00,132,89,33,2,3,11,22,60,21,38,73,90,116
2137,Case240,Turning & Milling,ID4794,2012-02-01 10:22:00,2012-02-01 14:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,Case240,Turning & Milling,ID4529,2012-02-01 14:02:00,2012-02-01 22:01:00,7,2,2,1,4,5,6,7,7,7,7,7,7
2139,Case240,Turning & Milling,ID4429,2012-02-01 23:44:00,2012-02-02 02:54:00,21,7,4,3,11,13,15,21,21,21,21,21,21
2140,Case240,Turning & Milling,ID4794,2012-02-02 02:56:00,2012-02-02 13:47:00,21,7,5,3,11,13,15,21,21,21,21,21,21
2141,Case240,Turning & Milling,ID4529,2012-02-02 14:00:00,2012-02-02 22:46:00,25,8,5,1,13,15,17,24,24,25,25,25,25
2142,Case240,Turning & Milling,ID4429,2012-02-02 23:10:00,2012-02-03 02:45:00,28,9,5,1,14,16,18,28,20,28,28,28,28
2143,Case240,Flat Grinding,ID4882,2012-02-06 07:00:00,2012-02-06 08:15:00,34,4,1,3,10,19,19,32,18,34,34,34,34
2144,Case240,Turning & Milling Q.C.,ID4618,2012-02-06 22:21:00,2012-02-06 22:22:00,41,16,1,2,11,25,26,40,24,35,41,41,41
2145,Case240,Laser Marking,ID0998,2012-02-06 22:23:00,2012-02-06 23:03:00,41,15,1,2,11,25,26,40,24,35,41,41,41
2146,Case240,Flat Grinding,ID4882,2012-02-06 23:24:00,2012-02-07 00:06:00,41,5,0,2,11,25,26,39,24,35,41,41,41
2147,Case240,Packing,ID4491,2012-02-07 07:00:00,2012-02-07 08:00:00,43,11,0,2,11,26,28,41,26,37,43,43,43
2148,Case240,Turning & Milling,ID4794,2012-02-07 14:15:00,2012-02-07 16:17:00,44,16,0,2,11,27,29,43,22,37,44,44,44
2149,Case240,Lapping,ID0998,2012-02-07 16:06:00,2012-02-07 16:59:00,45,11,0,2,11,27,29,43,18,38,45,45,45
2150,Case240,Turning & Milling,ID4794,2012-02-07 16:18:00,2012-02-07 22:47:00,45,16,0,2,11,27,29,43,18,38,45,45,45
2151,Case240,Final Inspection Q.C.,ID4618,2012-02-07 17:25:00,2012-02-07 20:40:00,46,14,0,2,11,27,29,44,17,38,46,46,46
2152,Case240,Final Inspection Q.C.,ID4618,2012-02-07 20:45:00,2012-02-07 22:00:00,46,15,0,1,11,27,29,44,19,37,46,46,46
2153,Case240,Turning & Milling Q.C.,ID4618,2012-02-07 21:34:00,2012-02-07 21:35:00,46,19,1,1,11,27,29,45,19,37,46,46,46
2154,Case240,Laser Marking,ID0998,2012-02-12 15:21:00,2012-02-12 17:26:00,58,20,0,3,4,22,35,49,13,37,53,58,58
2155,Case240,Turning & Milling Q.C.,ID4618,2012-02-12 16:50:00,2012-02-12 16:53:00,58,28,0,3,4,22,35,49,14,37,52,58,58
2156,Case240,Flat Grinding,ID4882,2012-02-12 17:16:00,2012-02-12 18:51:00,58,12,0,3,4,22,35,49,14,37,52,58,58
2157,Case240,Lapping,ID4882,2012-02-13 07:00:00,2012-02-13 08:15:00,60,20,2,1,4,20,36,51,17,33,53,60,60
2158,Case240,Lapping,ID4882,2012-02-13 16:01:00,2012-02-13 16:48:00,63,20,2,2,5,21,39,55,22,40,54,63,63
2159,Case240,Lapping,ID4882,2012-02-13 17:32:00,2012-02-13 18:33:00,63,20,1,2,5,21,40,55,22,40,55,63,63
2160,Case240,Final Inspection Q.C.,ID4618,2012-02-13 21:19:00,2012-02-13 22:14:00,64,25,1,1,5,21,40,56,24,38,56,64,64
2161,Case240,Final Inspection Q.C.,ID4618,2012-02-14 19:32:00,2012-02-14 20:47:00,65,28,2,1,8,21,39,57,24,41,58,65,65
2162,Case240,Final Inspection Q.C.,ID4618,2012-02-14 21:45:00,2012-02-14 23:00:00,66,29,5,1,9,22,40,58,24,41,59,66,66
2163,Case240,Packing,ID4820,2012-02-15 07:00:00,2012-02-15 08:00:00,68,24,5,1,10,22,39,61,27,43,62,68,68
2164,Case241,Turning & Milling,ID4429,2012-01-16 07:00:00,2012-01-16 08:15:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2165,Case241,Turning & Milling,ID4429,2012-01-17 07:00:00,2012-01-17 08:15:00,18,6,3,7,8,10,18,18,18,18,18,18,18
2166,Case241,Turning & Milling,ID4167,2012-01-23 03:03:00,2012-01-23 06:34:00,45,17,11,1,12,25,37,45,19,37,45,45,45
2167,Case241,Turning & Milling Q.C.,ID4287,2012-01-23 14:00:00,2012-01-23 16:57:00,47,24,15,1,11,27,38,47,20,38,47,47,47
2168,Case241,Turning & Milling,ID4794,2012-01-23 14:51:00,2012-01-23 17:41:00,48,18,6,2,12,28,39,48,21,38,48,48,48
2169,Case241,Turning & Milling,ID4794,2012-01-23 17:41:00,2012-01-23 23:02:00,48,18,6,2,12,28,39,48,20,36,48,48,48
2170,Case241,Turning & Milling Q.C.,ID4287,2012-01-24 14:00:00,2012-01-24 15:40:00,50,25,15,0,16,31,40,50,27,39,50,50,50
2171,Case241,Laser Marking,ID0998,2012-01-24 19:25:00,2012-01-24 20:37:00,54,18,4,1,15,35,43,54,24,41,54,54,54
2172,Case241,Flat Grinding,ID0998,2012-01-26 18:25:00,2012-01-26 19:40:00,60,4,1,3,12,37,46,60,24,44,60,60,60
2173,Case241,Lapping,ID0998,2012-01-26 18:25:00,2012-01-26 19:40:00,60,17,0,3,12,37,46,60,24,44,60,60,60
2174,Case241,Final Inspection Q.C.,ID4287,2012-01-26 18:30:00,2012-01-26 21:53:00,60,19,0,3,12,37,46,60,24,44,60,60,60
2175,Case241,Packing,ID4820,2012-01-27 07:00:00,2012-01-27 08:00:00,60,16,0,3,10,35,43,60,19,43,59,60,60
2176,Case242,Turning & Milling,ID4794,2012-02-08 14:00:00,2012-02-08 21:19:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,Case242,Turning & Milling,ID4794,2012-02-08 21:19:00,2012-02-08 22:50:00,15,3,2,1,3,6,8,13,15,15,15,15,15
2178,Case242,Turning & Milling,ID4167,2012-02-08 23:30:00,2012-02-09 03:12:00,15,3,0,1,3,6,9,13,15,15,15,15,15
2179,Case242,Turning & Milling,ID4529,2012-02-09 03:16:00,2012-02-09 09:46:00,16,3,1,1,3,6,8,13,16,16,16,16,16
2180,Case242,Turning & Milling,ID4794,2012-02-09 21:52:00,2012-02-09 22:41:00,24,6,2,2,8,11,11,18,17,24,24,24,24
2181,Case242,Turning & Milling Q.C.,ID4287,2012-02-10 14:30:00,2012-02-10 16:29:00,26,7,3,1,8,12,13,20,15,26,26,26,26
2182,Case242,Turning & Milling Q.C.,ID4287,2012-02-10 16:35:00,2012-02-10 16:36:00,26,7,0,2,8,12,14,20,16,26,26,26,26
2183,Case242,Lapping,ID4882,2012-02-12 07:00:00,2012-02-12 08:15:00,27,2,0,1,8,12,13,19,6,27,27,27,27
2184,Case242,Turning & Milling,ID0997,2012-02-12 17:06:00,2012-02-12 20:31:00,31,7,0,1,8,15,16,23,14,31,31,31,31
2185,Case242,Laser Marking,ID0998,2012-02-12 17:30:00,2012-02-12 17:46:00,31,6,0,1,8,15,16,23,14,31,31,31,31
2186,Case242,Lapping,ID0998,2012-02-12 23:08:00,2012-02-13 00:47:00,33,5,0,1,9,16,18,24,17,33,33,33,33
2187,Case242,Turning & Milling,ID4794,2012-02-13 03:10:00,2012-02-13 05:28:00,33,8,0,1,9,16,18,24,18,33,33,33,33
2188,Case242,Round Grinding,ID4528,2012-02-13 03:15:00,2012-02-13 05:00:00,33,11,0,1,9,16,18,24,18,33,33,33,33
2189,Case242,Round Grinding,ID0937,2012-02-13 05:00:00,2012-02-13 08:15:00,33,11,0,1,9,16,18,24,18,33,33,33,33
2190,Case242,Turning & Milling,ID4794,2012-02-13 05:29:00,2012-02-13 11:31:00,33,8,0,1,9,16,18,24,18,33,33,33,33
2191,Case242,Round Grinding,ID4528,2012-02-13 07:00:00,2012-02-13 13:40:00,33,11,1,1,9,15,18,24,17,33,33,33,33
2192,Case242,Turning & Milling Q.C.,ID4287,2012-02-13 14:00:00,2012-02-13 14:30:00,36,11,1,0,9,17,21,27,20,36,36,36,36
2193,Case242,Round Grinding,ID4872,2012-02-13 14:00:00,2012-02-13 23:07:00,36,11,3,0,9,17,21,27,20,36,36,36,36
2194,Case242,Round Grinding,ID4872,2012-02-13 14:00:00,2012-02-13 23:07:00,36,11,2,0,9,17,21,27,20,36,36,36,36
2195,Case242,Laser Marking,ID0998,2012-02-13 15:24:00,2012-02-13 16:09:00,40,7,0,0,8,19,23,30,21,40,40,40,40
2196,Case242,Lapping,ID0998,2012-02-13 16:10:00,2012-02-13 17:22:00,40,6,0,0,8,19,23,30,22,40,40,40,40
2197,Case242,Final Inspection Q.C.,ID4287,2012-02-13 17:00:00,2012-02-13 19:00:00,40,11,0,0,8,19,23,30,21,39,40,40,40
2198,Case242,Round Grinding,ID4528,2012-02-14 03:09:00,2012-02-14 11:53:00,44,13,0,1,8,20,25,33,25,40,44,44,44
2199,Case242,Round Grinding,ID4528,2012-02-14 03:33:00,2012-02-14 11:53:00,44,14,0,1,9,20,25,33,25,40,44,44,44
2200,Case242,Packing,ID4820,2012-02-14 07:00:00,2012-02-14 08:00:00,44,9,2,1,9,20,25,33,25,40,44,44,44
2201,Case242,Final Inspection Q.C.,ID4287,2012-02-14 14:00:00,2012-02-14 14:19:00,46,15,3,1,9,23,27,35,29,42,46,46,46
2202,Case242,Final Inspection Q.C.,ID4287,2012-02-16 20:30:00,2012-02-16 22:30:00,57,25,3,2,7,26,33,45,28,50,57,57,57
2203,Case242,Packing,ID4820,2012-02-17 07:00:00,2012-02-17 08:00:00,58,18,3,2,6,27,34,47,31,51,58,58,58
2204,Case242,Final Inspection Q.C.,ID4287,2012-02-17 16:00:00,2012-02-17 16:30:00,58,26,4,2,6,27,34,47,28,51,58,58,58
2205,Case243,Turning & Milling,ID4794,2012-01-16 09:38:00,2012-01-16 13:36:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2206,Case243,Turning & Milling,ID4529,2012-01-16 14:00:00,2012-01-16 18:00:00,3,1,1,1,1,1,3,3,3,3,3,3,3
2207,Case243,Turning & Milling Q.C.,ID4287,2012-01-16 17:30:00,2012-01-16 19:48:00,11,5,3,3,5,6,11,11,11,11,11,11,11
2208,Case243,Turning & Milling,ID4529,2012-01-16 18:01:00,2012-01-16 23:39:00,11,3,1,3,5,6,11,11,11,11,11,11,11
2209,Case243,Turning & Milling Q.C.,ID4618,2012-01-17 15:38:00,2012-01-17 17:44:00,23,7,0,3,9,11,23,23,23,23,23,23,23
2210,Case243,Laser Marking,ID0998,2012-01-24 20:38:00,2012-01-24 21:32:00,54,19,5,2,16,35,42,54,25,42,54,54,54
2211,Case243,Lapping,ID0998,2012-01-24 21:32:00,2012-01-24 23:42:00,54,11,3,2,16,35,42,54,25,42,54,54,54
2212,Case243,Round Grinding,ID4385,2012-01-25 19:09:00,2012-01-25 21:36:00,56,18,5,3,15,37,43,56,26,40,56,56,56
2213,Case243,Round Grinding,ID4385,2012-01-25 21:36:00,2012-01-25 22:54:00,56,19,10,2,15,36,42,56,26,40,56,56,56
2214,Case243,Final Inspection Q.C.,ID4618,2012-01-26 16:21:00,2012-01-26 22:18:00,60,18,9,2,13,37,46,60,22,44,60,60,60
2215,Case243,Final Inspection Q.C.,ID4618,2012-01-27 14:38:00,2012-01-27 19:00:00,60,19,7,3,11,35,44,60,20,42,59,60,60
2216,Case243,Packing,ID4820,2012-01-29 07:00:00,2012-01-29 08:00:00,60,17,8,0,10,28,41,60,3,37,50,60,60
2217,Case243,Final Inspection Q.C.,ID4493,2012-01-29 14:22:00,2012-01-29 15:37:00,61,23,8,1,9,29,43,61,12,38,51,61,61
2218,Case244,Lapping,ID4528,2012-01-10 00:15:00,2012-01-10 00:49:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2219,Case244,Lapping,ID4528,2012-01-10 13:57:00,2012-01-10 15:12:00,11,2,0,3,8,11,11,11,11,11,11,11,11
2220,Case244,Round Grinding,ID4528,2012-01-10 15:12:00,2012-01-10 16:50:00,15,2,0,3,10,15,15,15,15,15,15,15,15
2221,Case244,Round Grinding,ID4528,2012-01-10 16:51:00,2012-01-10 22:55:00,18,2,0,4,11,18,18,18,18,18,18,18,18
2222,Case244,Round Grinding,ID4528,2012-01-11 13:57:00,2012-01-11 18:19:00,24,5,5,4,12,24,24,24,21,24,24,24,24
2223,Case244,Final Inspection Q.C.,ID4287,2012-01-11 18:00:00,2012-01-11 19:40:00,29,9,3,4,17,29,29,29,27,29,29,29,29
2224,Case244,Round Grinding,ID4528,2012-01-11 18:20:00,2012-01-11 19:38:00,29,5,1,4,17,29,29,29,27,29,29,29,29
2225,Case244,Round Grinding,ID4528,2012-01-11 19:38:00,2012-01-11 21:05:00,29,5,0,4,17,29,29,29,27,29,29,29,29
2226,Case244,Final Inspection Q.C.,ID4287,2012-01-12 16:00:00,2012-01-12 19:30:00,35,11,3,5,21,35,35,35,25,35,35,35,35
2227,Case244,Final Inspection Q.C.,ID4287,2012-01-13 19:25:00,2012-01-13 19:52:00,36,13,1,2,20,36,36,36,15,36,36,36,36
2228,Case244,Packing,ID4820,2012-01-15 07:00:00,2012-01-15 08:00:00,37,6,2,1,14,34,37,37,5,37,37,37,37
2229,Case245,Turning & Milling,ID3846,2012-01-19 14:07:00,2012-01-19 23:37:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,Case245,Turning & Milling,ID3846,2012-01-19 22:22:00,2012-01-20 13:57:00,17,5,5,2,6,8,11,17,17,17,17,17,17
2231,Case245,Turning & Milling Q.C.,ID4163,2012-01-19 23:50:00,2012-01-20 01:04:00,19,3,1,2,8,10,13,19,19,19,19,19,19
2232,Case245,Turning & Milling,ID3846,2012-01-20 16:22:00,2012-01-20 18:04:00,24,7,1,2,10,12,16,24,22,24,24,24,24
2233,Case245,Turning & Milling,ID3846,2012-01-20 18:05:00,2012-01-20 19:28:00,24,7,1,1,10,12,16,24,18,24,24,24,24
2234,Case245,Turning & Milling,ID4641,2012-01-23 03:22:00,2012-01-23 10:30:00,29,9,7,1,10,14,19,29,20,29,29,29,29
2235,Case245,Turning & Milling,ID4641,2012-01-23 10:31:00,2012-01-23 12:20:00,30,9,7,0,9,14,20,30,20,30,30,30,30
2236,Case245,Turning & Milling Q.C.,ID4493,2012-01-23 14:43:00,2012-01-23 15:43:00,33,11,6,0,12,17,23,33,21,33,33,33,33
2237,Case245,Laser Marking,ID0998,2012-01-25 00:15:00,2012-01-25 00:23:00,44,14,4,2,17,27,33,44,26,41,44,44,44
2238,Case245,Lapping,ID4882,2012-02-12 07:00:00,2012-02-12 08:15:00,88,36,14,0,2,9,21,84,6,38,53,74,88
2239,Case245,Round Grinding,ID4528,2012-02-14 08:00:00,2012-02-14 13:40:00,94,42,13,1,3,10,28,88,30,44,58,73,94
2240,Case245,Lapping,ID4528,2012-02-14 11:54:00,2012-02-14 13:38:00,94,41,1,1,3,10,28,88,30,44,58,73,94
2241,Case245,Round Grinding,ID4528,2012-02-15 06:00:00,2012-02-15 08:00:00,96,44,6,0,4,12,30,89,27,43,62,72,96
2242,Case245,Round Grinding,ID4528,2012-02-16 03:19:00,2012-02-16 13:54:00,97,45,29,0,4,11,31,88,21,44,61,70,97
2243,Case245,Round Grinding,ID4528,2012-02-17 03:20:00,2012-02-17 13:54:00,99,48,32,0,5,13,30,88,30,51,61,71,99
2244,Case245,Final Inspection Q.C.,ID4493,2012-02-19 14:00:00,2012-02-19 22:20:00,101,59,21,0,3,10,22,83,11,44,57,68,97
2245,Case245,Packing,ID4820,2012-02-20 07:00:00,2012-02-20 08:00:00,106,52,5,0,3,12,27,82,30,48,63,74,102
2246,Case246,Turning & Milling,ID4641,2012-01-02 16:00:00,2012-01-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0
2247,Case246,Turning & Milling,ID3846,2012-01-02 23:00:00,2012-01-03 06:40:00,6,2,1,6,6,6,6,6,6,6,6,6,6
2248,Case246,Turning & Milling,ID4641,2012-01-03 21:14:00,2012-01-03 22:29:00,18,8,2,9,18,18,18,18,16,18,18,18,18
2249,Case246,Turning & Milling Q.C.,ID4287,2012-01-04 14:00:00,2012-01-04 15:40:00,22,9,3,7,22,22,22,22,17,22,22,22,22
2250,Case246,Laser Marking,ID4882,2012-01-04 16:39:00,2012-01-04 17:21:00,26,3,0,7,26,26,26,26,18,26,26,26,26
2251,Case246,Flat Grinding,ID0998,2012-01-04 17:59:00,2012-01-05 00:54:00,27,2,0,8,27,27,27,27,20,27,27,27,27
2252,Case246,Flat Grinding,ID4882,2012-01-05 07:00:00,2012-01-05 08:15:00,27,2,1,10,27,27,27,27,22,27,27,27,27
2253,Case246,Flat Grinding,ID0998,2012-01-05 15:16:00,2012-01-05 17:35:00,29,2,1,10,29,29,29,29,20,29,29,29,29
2254,Case246,Final Inspection Q.C.,ID4287,2012-01-08 21:04:00,2012-01-08 22:27:00,36,9,1,3,26,36,36,36,17,33,36,36,36
